timestamp,actor,action,target_type,target_id,ip_address
2025-05-08 08:55:44,ops_2,EXPORT_CSV,merchant,M00101,65.209.154.112
2025-08-07 14:12:18,ops_1,VIEW_TXN,payout,M00094,190.196.52.97
2025-05-23 04:24:18,finance_1,VIEW_TXN,customer,T0005889,123.72.84.181
2025-08-16 18:23:25,hashem,VIEW_TXN,payout,CB000059,235.167.108.76
2025-06-13 16:40:33,finance_1,LOGIN,txn,C004235,5.2.119.195
2025-07-28 22:12:09,omar,SUBMIT_REPRESENTMENT,chargeback,M00010,97.127.114.102
2025-08-25 23:43:50,support_1,VIEW_PII,merchant,C000073,43.223.52.52
2025-08-01 06:51:27,hashem,VIEW_TXN,payout,PXXXXXXX,246.85.210.77
2025-08-28 00:43:41,finance_1,ISSUE_REFUND,payout,C005593,20.106.56.88
2025-07-16 05:01:31,zaid,LOGIN,customer,M00024,193.70.71.1
2025-06-28 08:53:07,omar,LOGIN,chargeback,CB000070,227.167.105.141
2025-08-12 04:58:44,hashem,CLOSE_CHARGEBACK,api_key,T0007128,205.115.135.219
2025-05-21 23:21:41,ops_2,VIEW_TXN,chargeback,C003380,83.244.208.201
2025-06-19 07:46:27,omar,CREATE_PAYOUT,api_key,C007934,82.239.146.122
2025-05-03 21:08:58,support_1,EXPORT_CSV,user,PXXXXXXX,21.60.156.229
2025-07-28 05:40:36,finance_1,ISSUE_REFUND,payout,CB000007,209.191.219.75
2025-06-23 22:36:26,ops_1,VIEW_PII,txn,CB000013,218.112.45.90
2025-06-24 19:11:21,zaid,EXPORT_CSV,merchant,C000771,111.142.179.166
2025-06-18 15:31:15,ops_1,CREATE_PAYOUT,payout,T0009921,175.185.200.88
2025-07-17 07:10:08,hashem,CLOSE_CHARGEBACK,merchant,CB000075,146.99.7.114
2025-06-18 03:55:41,omar,CREATE_PAYOUT,txn,CB000073,205.248.55.67
2025-06-04 00:03:42,finance_1,VIEW_TXN,txn,PXXXXXXX,38.145.11.49
2025-06-09 03:27:30,finance_1,CHANGE_ROLE,payout,CB000014,24.8.218.62
2025-05-15 06:17:29,omar,EXPORT_CSV,merchant,PXXXXXXX,194.112.82.220
2025-05-07 01:59:45,zaid,VIEW_TXN,chargeback,M00028,47.151.178.150
2025-07-09 18:35:12,support_1,SUBMIT_REPRESENTMENT,customer,M00034,229.63.248.146
2025-08-04 20:04:42,finance_1,LOGIN,txn,M00114,117.38.74.48
2025-05-06 22:16:49,ops_2,VIEW_TXN,api_key,C006805,228.20.27.142
2025-05-19 08:52:25,hashem,CHANGE_ROLE,customer,M00021,31.95.42.71
2025-08-28 01:44:11,risk_analyst_1,CLOSE_CHARGEBACK,customer,CB000038,151.16.160.59
2025-07-26 11:32:17,omar,EXPORT_CSV,user,PXXXXXXX,28.231.207.104
2025-07-26 12:04:00,zaid,VIEW_TXN,payout,CB000058,218.201.77.164
2025-07-20 12:37:50,ops_2,SUBMIT_REPRESENTMENT,user,M00052,227.109.100.11
2025-07-06 23:16:45,ops_1,LOGIN,user,CB000066,120.168.139.69
2025-07-08 19:48:28,hashem,VIEW_TXN,txn,C004532,73.171.166.22
2025-08-01 01:24:16,support_1,LOGIN,chargeback,M00024,126.1.108.209
2025-07-25 09:56:07,support_1,LOGIN,api_key,PXXXXXXX,91.235.237.3
2025-07-29 00:24:12,ops_2,LOGIN,payout,PXXXXXXX,80.52.99.131
2025-05-07 08:12:16,ops_1,LOGIN,merchant,CB000063,117.100.131.12
2025-07-25 08:48:22,ops_1,ISSUE_REFUND,merchant,C007241,62.177.250.145
2025-08-16 17:29:24,hashem,EXPORT_CSV,txn,PXXXXXXX,11.169.235.75
2025-06-19 06:27:17,hashem,VIEW_TXN,user,M00110,122.248.102.27
2025-08-16 16:22:54,risk_analyst_1,VIEW_TXN,user,T0000377,23.219.108.198
2025-07-06 23:15:39,ops_1,LOGIN,chargeback,CB000021,85.241.124.247
2025-05-21 10:24:01,omar,LOGIN,api_key,PXXXXXXX,106.94.221.74
2025-07-06 03:00:12,ops_1,VIEW_TXN,customer,T0004181,125.105.152.104
2025-06-26 22:29:19,risk_analyst_1,VIEW_TXN,payout,CB000058,123.216.54.215
2025-05-19 06:20:45,finance_1,VIEW_PII,txn,CB000033,113.247.232.8
2025-06-09 12:46:58,finance_1,LOGIN,chargeback,CB000026,221.118.111.34
2025-05-04 15:20:19,hashem,LOGIN,payout,M00034,219.76.90.204
2025-05-08 10:47:25,hashem,CHANGE_ROLE,txn,T0010132,103.122.165.23
2025-06-13 11:28:41,hashem,EXPORT_CSV,user,T0004629,89.206.250.13
2025-06-29 16:02:27,omar,VIEW_TXN,chargeback,T0007778,235.122.72.134
2025-07-30 20:36:10,zaid,CREATE_PAYOUT,api_key,C003900,37.32.6.251
2025-05-12 03:50:30,ops_2,VIEW_TXN,customer,CB000024,213.8.181.191
2025-08-17 18:49:15,finance_1,CHANGE_ROLE,user,CB000060,251.234.176.58
2025-06-01 04:53:57,ops_1,VIEW_TXN,api_key,C005012,227.73.123.112
2025-08-05 07:28:18,risk_analyst_1,VIEW_PII,api_key,CB000064,93.27.209.214
2025-08-11 12:44:33,ops_2,LOGIN,txn,C002028,147.139.69.79
2025-06-25 17:43:55,hashem,SUBMIT_REPRESENTMENT,api_key,PXXXXXXX,24.17.96.189
2025-06-26 21:12:09,risk_analyst_1,LOGIN,merchant,M00099,41.87.74.186
2025-05-01 09:58:09,risk_analyst_1,UPDATE_MERCHANT,txn,T0009442,186.188.122.97
2025-08-26 00:21:40,support_1,EXPORT_CSV,chargeback,M00095,249.69.214.127
2025-06-07 23:55:36,zaid,VIEW_PII,user,T0008195,76.237.153.211
2025-07-15 14:19:34,risk_analyst_1,EXPORT_CSV,api_key,CB000002,120.167.184.163
2025-06-30 22:09:20,support_1,SUBMIT_REPRESENTMENT,merchant,PXXXXXXX,147.69.183.76
2025-07-03 23:10:35,hashem,LOGIN,chargeback,C006343,200.71.206.15
2025-07-12 03:53:53,omar,VIEW_TXN,payout,M00014,230.10.197.187
2025-07-11 15:15:18,ops_1,VIEW_TXN,txn,PXXXXXXX,140.242.214.12
2025-08-18 21:51:29,support_1,CHANGE_ROLE,api_key,PXXXXXXX,241.4.87.70
2025-05-24 04:48:26,finance_1,VIEW_TXN,chargeback,M00026,217.4.204.19
2025-07-30 21:32:38,ops_1,VIEW_TXN,payout,M00011,241.36.109.173
2025-05-15 15:14:38,ops_2,LOGIN,chargeback,T0002674,154.137.134.132
2025-07-27 09:02:09,omar,LOGIN,chargeback,CB000068,102.223.168.194
2025-07-09 18:44:01,omar,CLOSE_CHARGEBACK,user,T0007478,90.254.224.238
2025-08-20 03:35:56,risk_analyst_1,LOGIN,customer,PXXXXXXX,233.54.123.201
2025-08-03 16:37:03,support_1,CLOSE_CHARGEBACK,api_key,C000792,172.150.187.138
2025-06-13 09:55:39,omar,VIEW_TXN,payout,C001842,199.140.39.41
2025-05-20 08:10:21,finance_1,VIEW_TXN,payout,M00073,223.230.82.108
2025-06-25 13:17:13,hashem,LOGIN,user,T0006917,235.139.31.213
2025-07-22 19:09:58,ops_2,LOGIN,user,PXXXXXXX,70.10.185.231
2025-08-05 19:00:55,zaid,EXPORT_CSV,user,PXXXXXXX,153.39.241.164
2025-05-02 22:43:06,finance_1,VIEW_PII,merchant,T0008084,187.96.75.159
2025-08-01 01:17:19,risk_analyst_1,UPDATE_MERCHANT,payout,PXXXXXXX,179.199.251.218
2025-06-30 00:28:46,finance_1,ISSUE_REFUND,merchant,T0009151,165.99.79.226
2025-07-09 21:47:22,finance_1,LOGIN,api_key,PXXXXXXX,119.189.159.43
2025-08-15 21:38:29,ops_1,CLOSE_CHARGEBACK,chargeback,M00042,101.237.101.58
2025-05-06 21:48:19,ops_1,CLOSE_CHARGEBACK,chargeback,C003450,137.70.69.137
2025-07-28 20:52:43,ops_2,VIEW_TXN,chargeback,T0007902,188.199.182.30
2025-07-26 01:15:28,ops_2,LOGIN,user,M00020,171.230.131.131
2025-05-05 11:38:42,omar,VIEW_TXN,customer,PXXXXXXX,159.173.242.146
2025-05-07 04:18:12,zaid,VIEW_TXN,payout,C003289,221.234.227.209
2025-06-25 11:52:59,risk_analyst_1,CREATE_PAYOUT,txn,T0006931,154.142.152.99
2025-06-18 15:14:54,hashem,LOGIN,txn,C005408,70.23.203.9
2025-06-30 21:03:49,finance_1,VIEW_TXN,payout,M00053,147.186.33.234
2025-08-15 00:22:19,ops_2,EXPORT_CSV,txn,C007775,158.244.66.129
2025-08-22 22:52:15,support_1,VIEW_TXN,user,M00025,139.110.254.2
2025-06-23 07:06:24,hashem,ISSUE_REFUND,customer,M00019,117.212.102.2
2025-05-27 17:33:10,ops_2,SUBMIT_REPRESENTMENT,user,T0008219,15.248.235.189
2025-05-23 11:47:22,zaid,CREATE_PAYOUT,payout,PXXXXXXX,236.146.184.164
2025-07-31 18:25:53,ops_1,VIEW_PII,payout,T0009225,147.72.32.167
2025-08-19 15:45:39,hashem,CREATE_PAYOUT,api_key,T0009400,150.168.150.132
2025-08-28 01:10:41,ops_2,LOGIN,user,T0001169,28.233.8.42
2025-08-18 09:26:06,zaid,CHANGE_ROLE,user,CB000056,49.165.59.62
2025-08-04 16:05:11,finance_1,LOGIN,txn,PXXXXXXX,21.100.110.151
2025-07-28 00:07:16,finance_1,SUBMIT_REPRESENTMENT,user,CB000012,193.241.98.133
2025-05-07 15:50:07,ops_2,VIEW_TXN,merchant,M00002,122.69.60.105
2025-07-29 17:09:23,support_1,VIEW_TXN,api_key,T0002250,177.116.143.149
2025-07-22 16:48:34,ops_2,SUBMIT_REPRESENTMENT,chargeback,M00034,223.60.67.207
2025-08-04 09:33:11,omar,CLOSE_CHARGEBACK,api_key,PXXXXXXX,239.171.107.90
2025-08-11 20:44:14,risk_analyst_1,VIEW_TXN,payout,PXXXXXXX,148.37.92.32
2025-08-08 10:37:28,ops_2,VIEW_TXN,payout,C003299,186.96.94.249
2025-08-25 16:13:21,ops_2,LOGIN,customer,M00017,122.227.37.125
2025-08-28 22:36:33,finance_1,LOGIN,txn,T0003284,159.18.213.189
2025-08-13 12:05:06,zaid,UPDATE_MERCHANT,user,CB000046,49.205.52.212
2025-05-14 00:29:52,ops_2,CREATE_PAYOUT,merchant,C007717,49.49.150.215
2025-06-03 05:51:15,hashem,CLOSE_CHARGEBACK,payout,CB000069,100.129.84.5
2025-07-27 04:43:54,risk_analyst_1,CLOSE_CHARGEBACK,user,T0009029,54.205.26.190
2025-05-13 17:36:51,ops_2,LOGIN,customer,PXXXXXXX,26.132.146.217
2025-05-08 14:25:33,risk_analyst_1,EXPORT_CSV,customer,PXXXXXXX,84.150.71.74
2025-06-01 08:50:09,omar,VIEW_TXN,merchant,CB000019,185.249.238.93
2025-05-01 22:13:10,finance_1,UPDATE_MERCHANT,customer,PXXXXXXX,64.167.25.168
2025-08-27 19:18:03,ops_1,CHANGE_ROLE,chargeback,PXXXXXXX,29.238.115.188
2025-07-20 20:48:14,hashem,CLOSE_CHARGEBACK,chargeback,T0009491,139.81.113.38
2025-07-31 04:07:23,ops_1,CHANGE_ROLE,customer,PXXXXXXX,99.212.110.171
2025-05-26 07:29:04,zaid,VIEW_TXN,payout,PXXXXXXX,108.42.172.143
2025-06-04 14:41:23,ops_1,VIEW_PII,api_key,T0005578,60.191.245.108
2025-05-02 09:43:11,finance_1,VIEW_PII,merchant,T0003172,249.203.91.60
2025-07-31 19:11:49,risk_analyst_1,VIEW_TXN,payout,PXXXXXXX,160.104.130.99
2025-05-16 01:45:34,omar,ISSUE_REFUND,txn,M00081,182.32.248.154
2025-07-13 13:59:25,ops_2,EXPORT_CSV,user,T0002673,215.81.195.117
2025-06-11 23:48:30,zaid,ISSUE_REFUND,customer,C005346,136.102.120.68
2025-06-29 12:02:46,zaid,LOGIN,txn,M00103,109.224.67.5
2025-06-08 02:15:03,omar,EXPORT_CSV,customer,T0008317,151.18.76.184
2025-05-09 11:10:09,omar,EXPORT_CSV,payout,CB000032,106.194.235.35
2025-06-16 22:29:58,risk_analyst_1,LOGIN,payout,T0004512,88.35.100.136
2025-07-15 12:32:37,finance_1,LOGIN,payout,C002373,237.183.82.58
2025-06-21 16:45:01,hashem,VIEW_PII,user,M00028,179.167.142.104
2025-07-30 02:29:29,risk_analyst_1,VIEW_TXN,chargeback,T0003006,119.34.243.5
2025-07-23 14:46:33,risk_analyst_1,CLOSE_CHARGEBACK,merchant,T0010213,8.229.103.125
2025-05-01 05:52:37,finance_1,LOGIN,api_key,M00014,44.207.79.169
2025-05-06 16:06:16,ops_1,CHANGE_ROLE,customer,CB000052,50.212.165.205
2025-08-20 08:15:05,risk_analyst_1,VIEW_TXN,payout,CB000060,147.184.243.19
2025-06-08 21:53:47,zaid,VIEW_PII,txn,C006387,182.135.213.8
2025-05-27 19:58:40,zaid,SUBMIT_REPRESENTMENT,txn,C003173,89.191.32.135
2025-05-14 10:05:41,ops_1,CLOSE_CHARGEBACK,payout,T0007907,54.81.64.185
2025-05-21 08:29:54,hashem,CLOSE_CHARGEBACK,payout,T0004633,190.127.28.176
2025-07-06 00:36:08,omar,ISSUE_REFUND,api_key,M00051,194.152.42.117
2025-05-13 18:49:41,omar,LOGIN,api_key,C003121,1.45.49.140
2025-08-11 03:47:36,ops_2,CLOSE_CHARGEBACK,customer,C001520,6.64.122.144
2025-06-29 22:22:51,support_1,CREATE_PAYOUT,user,C005772,117.191.188.221
2025-07-26 07:57:46,risk_analyst_1,LOGIN,chargeback,T0000229,223.39.34.75
2025-08-23 16:57:40,zaid,VIEW_TXN,payout,CB000011,93.73.197.101
2025-08-25 13:43:55,support_1,CREATE_PAYOUT,customer,C002849,141.5.226.87
2025-08-23 02:45:56,ops_1,CHANGE_ROLE,user,CB000001,86.139.95.40
2025-07-04 21:43:50,risk_analyst_1,CHANGE_ROLE,txn,PXXXXXXX,42.93.17.151
2025-08-09 19:44:21,ops_1,CREATE_PAYOUT,api_key,CB000018,11.210.37.12
2025-05-08 09:18:17,finance_1,LOGIN,payout,M00041,149.192.232.62
2025-06-07 07:31:12,zaid,LOGIN,customer,C003640,204.93.75.236
2025-05-12 01:10:04,ops_1,EXPORT_CSV,chargeback,C003622,63.248.225.211
2025-07-26 17:58:56,hashem,EXPORT_CSV,user,CB000016,90.231.107.120
2025-08-20 00:02:45,hashem,CLOSE_CHARGEBACK,merchant,CB000075,24.97.85.56
2025-06-25 18:04:46,zaid,SUBMIT_REPRESENTMENT,customer,C005934,208.139.172.95
2025-06-17 03:56:30,support_1,CREATE_PAYOUT,chargeback,M00047,120.149.144.246
2025-08-11 00:49:19,omar,VIEW_TXN,merchant,C002873,210.125.232.131
2025-05-03 04:45:39,zaid,ISSUE_REFUND,txn,M00060,187.121.116.50
2025-07-03 12:15:42,finance_1,CLOSE_CHARGEBACK,merchant,T0008830,168.121.212.34
2025-08-25 00:51:51,hashem,VIEW_PII,chargeback,CB000015,35.147.94.137
2025-07-25 12:45:59,support_1,EXPORT_CSV,user,PXXXXXXX,167.201.176.114
2025-05-01 16:21:13,support_1,ISSUE_REFUND,merchant,CB000045,21.197.223.153
2025-06-25 23:13:16,zaid,CREATE_PAYOUT,chargeback,PXXXXXXX,27.144.240.168
2025-05-10 12:57:15,zaid,LOGIN,merchant,T0001155,162.112.120.146
2025-08-06 21:06:19,omar,VIEW_PII,merchant,PXXXXXXX,108.235.234.109
2025-05-05 15:41:42,zaid,VIEW_PII,payout,CB000030,91.48.16.20
2025-05-04 11:24:08,zaid,ISSUE_REFUND,api_key,PXXXXXXX,226.236.48.217
2025-08-24 14:14:56,support_1,SUBMIT_REPRESENTMENT,customer,PXXXXXXX,248.172.157.41
2025-06-19 17:21:53,omar,LOGIN,customer,M00056,66.226.161.162
2025-07-01 01:15:37,risk_analyst_1,VIEW_TXN,api_key,M00086,242.248.254.76
2025-06-09 05:25:45,ops_1,VIEW_TXN,payout,M00001,251.107.154.226
2025-05-31 16:55:28,omar,CLOSE_CHARGEBACK,merchant,CB000035,195.180.128.109
2025-06-12 01:38:46,omar,CLOSE_CHARGEBACK,api_key,CB000028,231.60.105.24
2025-05-19 15:55:27,finance_1,LOGIN,merchant,PXXXXXXX,94.101.136.27
2025-05-14 04:34:20,zaid,ISSUE_REFUND,payout,PXXXXXXX,35.210.9.27
2025-07-26 00:24:56,finance_1,VIEW_TXN,payout,M00092,142.63.247.218
2025-06-06 16:26:07,omar,ISSUE_REFUND,payout,PXXXXXXX,83.169.90.186
2025-06-20 21:38:44,omar,EXPORT_CSV,txn,PXXXXXXX,181.212.84.245
2025-05-25 01:25:46,ops_2,CLOSE_CHARGEBACK,payout,CB000001,158.211.115.168
2025-08-19 13:40:19,hashem,VIEW_TXN,payout,T0004121,45.69.95.221
2025-08-09 17:30:50,ops_2,CREATE_PAYOUT,payout,C004530,83.127.203.130
2025-07-06 18:27:41,hashem,CHANGE_ROLE,chargeback,CB000024,8.192.65.142
2025-05-26 23:02:42,omar,CREATE_PAYOUT,user,C007489,79.49.244.71
2025-05-13 00:35:32,ops_1,ISSUE_REFUND,payout,CB000021,192.64.21.238
2025-07-22 11:03:47,support_1,LOGIN,customer,T0004008,231.60.70.97
2025-07-20 19:23:00,ops_2,SUBMIT_REPRESENTMENT,merchant,M00098,12.116.205.27
2025-06-10 12:37:16,finance_1,ISSUE_REFUND,api_key,CB000035,109.103.107.70
2025-08-10 18:09:02,hashem,VIEW_TXN,api_key,CB000023,111.220.16.119
2025-08-02 03:36:16,support_1,VIEW_TXN,txn,CB000070,177.203.132.92
2025-07-01 11:10:32,finance_1,CLOSE_CHARGEBACK,merchant,PXXXXXXX,167.18.151.85
2025-08-13 15:26:42,omar,CHANGE_ROLE,api_key,T0007312,26.215.27.219
2025-05-29 16:15:50,hashem,VIEW_TXN,customer,M00056,194.150.90.89
2025-07-03 20:07:10,finance_1,VIEW_TXN,api_key,C005121,27.84.99.148
2025-05-21 03:23:09,zaid,VIEW_TXN,payout,T0003549,69.177.211.188
2025-05-09 03:41:06,risk_analyst_1,CHANGE_ROLE,payout,T0004012,252.184.124.172
2025-07-23 20:43:49,ops_1,LOGIN,api_key,M00004,12.160.158.236
2025-05-27 14:43:04,ops_2,EXPORT_CSV,payout,M00107,51.131.21.26
2025-06-25 06:42:03,risk_analyst_1,SUBMIT_REPRESENTMENT,merchant,C005010,164.126.43.151
2025-05-01 02:09:28,hashem,VIEW_TXN,txn,T0009764,69.86.12.74
2025-07-25 07:05:25,ops_2,LOGIN,merchant,CB000061,124.58.111.31
2025-07-10 12:59:07,ops_2,VIEW_TXN,payout,CB000020,89.252.119.182
2025-08-23 09:47:15,support_1,VIEW_TXN,user,PXXXXXXX,107.234.33.79
2025-06-03 19:58:23,ops_1,VIEW_TXN,api_key,T0000383,82.198.173.151
2025-06-22 06:27:35,zaid,LOGIN,merchant,M00102,191.242.228.165
2025-05-28 12:37:44,risk_analyst_1,EXPORT_CSV,payout,PXXXXXXX,97.201.22.111
2025-05-15 02:11:26,omar,SUBMIT_REPRESENTMENT,customer,T0004428,114.117.84.59
2025-08-13 09:39:24,zaid,LOGIN,chargeback,M00049,108.137.87.46
2025-06-02 14:13:57,support_1,VIEW_TXN,customer,C005936,123.166.160.198
2025-08-18 08:51:37,hashem,CHANGE_ROLE,txn,M00037,229.206.169.145
2025-05-10 16:27:01,hashem,CHANGE_ROLE,chargeback,T0006637,108.166.150.197
2025-05-31 23:01:39,ops_2,CREATE_PAYOUT,user,M00109,9.196.104.5
2025-07-07 22:44:07,omar,VIEW_TXN,user,C000116,82.173.107.161
2025-07-07 21:52:06,risk_analyst_1,CLOSE_CHARGEBACK,txn,CB000016,50.174.246.62
2025-07-16 13:06:19,ops_2,UPDATE_MERCHANT,api_key,PXXXXXXX,60.85.131.74
2025-08-08 21:17:14,finance_1,LOGIN,user,C003953,89.1.204.209
2025-07-07 13:47:32,omar,EXPORT_CSV,payout,T0002431,212.232.149.56
2025-08-05 06:08:56,ops_2,LOGIN,txn,T0009778,33.181.253.151
2025-05-27 23:43:00,finance_1,SUBMIT_REPRESENTMENT,user,C000097,61.45.228.57
2025-07-01 00:53:36,support_1,ISSUE_REFUND,merchant,C007803,174.246.231.136
2025-05-27 11:09:11,risk_analyst_1,EXPORT_CSV,chargeback,PXXXXXXX,56.212.252.3
2025-05-05 00:32:57,zaid,LOGIN,chargeback,M00072,26.62.170.10
2025-07-21 21:45:53,finance_1,CHANGE_ROLE,txn,C002120,195.33.220.194
2025-07-29 21:24:44,ops_2,LOGIN,user,M00118,77.240.103.153
2025-05-05 07:58:58,omar,CREATE_PAYOUT,txn,T0005125,189.44.25.118
2025-05-14 14:54:41,hashem,LOGIN,txn,T0005120,105.173.228.234
2025-08-28 12:37:31,finance_1,LOGIN,customer,C001396,124.1.71.57
2025-06-17 06:10:32,ops_1,VIEW_TXN,payout,T0003740,4.18.103.8
2025-07-15 00:34:36,zaid,LOGIN,user,CB000046,120.6.9.14
2025-05-21 03:51:23,zaid,EXPORT_CSV,txn,PXXXXXXX,57.93.253.105
2025-05-17 14:56:00,finance_1,EXPORT_CSV,customer,M00120,112.124.90.92
2025-08-24 01:02:12,hashem,LOGIN,merchant,T0000344,122.81.228.65
2025-05-19 15:34:53,zaid,CLOSE_CHARGEBACK,payout,T0010501,240.124.104.86
2025-08-18 08:50:30,omar,UPDATE_MERCHANT,merchant,M00031,167.230.228.141
2025-05-07 23:02:38,risk_analyst_1,CREATE_PAYOUT,customer,PXXXXXXX,96.151.225.241
2025-06-16 03:03:28,ops_2,LOGIN,customer,T0002196,115.118.35.25
2025-07-13 00:48:00,ops_1,VIEW_TXN,txn,CB000063,254.150.189.80
2025-08-21 01:17:38,support_1,LOGIN,user,CB000018,169.155.228.246
2025-08-17 15:44:15,ops_2,LOGIN,user,C007039,223.141.70.157
2025-06-20 12:51:21,risk_analyst_1,EXPORT_CSV,chargeback,CB000062,206.193.204.93
2025-07-06 12:35:26,hashem,LOGIN,chargeback,CB000022,178.93.114.235
2025-08-05 12:11:36,risk_analyst_1,CHANGE_ROLE,customer,T0000224,94.148.232.87
2025-07-29 12:45:32,ops_2,CHANGE_ROLE,chargeback,C002563,24.161.65.157
2025-05-01 23:12:32,ops_2,VIEW_TXN,user,C003927,61.132.188.236
2025-08-10 10:18:12,ops_2,CREATE_PAYOUT,api_key,M00062,51.110.90.3
2025-07-17 15:19:24,risk_analyst_1,ISSUE_REFUND,api_key,CB000007,208.246.183.199
2025-07-09 09:32:28,support_1,EXPORT_CSV,chargeback,CB000032,100.217.46.197
2025-07-28 15:17:54,risk_analyst_1,EXPORT_CSV,chargeback,M00076,50.135.87.19
2025-08-07 08:21:27,zaid,CREATE_PAYOUT,customer,PXXXXXXX,140.225.88.182
2025-07-27 09:05:10,finance_1,CHANGE_ROLE,payout,C004717,3.92.73.211
2025-07-16 14:02:56,risk_analyst_1,SUBMIT_REPRESENTMENT,payout,T0009631,31.134.164.249
2025-06-18 08:47:29,omar,CLOSE_CHARGEBACK,customer,C003055,217.194.40.181
2025-07-20 15:48:32,zaid,VIEW_TXN,user,CB000030,207.128.165.64
2025-06-02 02:48:21,finance_1,LOGIN,merchant,C002938,111.88.229.16
2025-05-09 16:40:28,zaid,CREATE_PAYOUT,merchant,PXXXXXXX,12.92.251.78
2025-08-26 14:29:18,ops_1,LOGIN,customer,CB000060,9.218.154.204
2025-05-10 02:44:38,support_1,CLOSE_CHARGEBACK,chargeback,M00087,253.240.117.243
2025-07-10 00:05:51,hashem,CREATE_PAYOUT,user,PXXXXXXX,248.124.97.69
2025-08-23 06:26:05,zaid,UPDATE_MERCHANT,api_key,CB000059,149.218.169.153
2025-07-28 22:29:00,finance_1,UPDATE_MERCHANT,customer,PXXXXXXX,72.21.84.252
2025-07-07 14:13:28,omar,CHANGE_ROLE,customer,PXXXXXXX,195.234.116.231
2025-08-08 08:14:44,support_1,EXPORT_CSV,chargeback,CB000047,224.208.44.88
2025-07-30 08:13:36,omar,LOGIN,customer,C003178,82.246.133.114
2025-06-24 14:01:17,ops_1,LOGIN,merchant,M00072,199.173.58.190
2025-08-22 19:33:51,hashem,EXPORT_CSV,payout,PXXXXXXX,46.34.87.216
2025-06-23 19:46:21,finance_1,LOGIN,chargeback,PXXXXXXX,7.183.224.126
2025-05-22 19:16:05,omar,LOGIN,api_key,PXXXXXXX,241.181.102.155
2025-06-23 15:45:53,finance_1,ISSUE_REFUND,customer,PXXXXXXX,60.83.105.235
2025-07-27 06:51:34,zaid,CLOSE_CHARGEBACK,merchant,PXXXXXXX,43.164.147.212
2025-05-20 13:36:46,support_1,CLOSE_CHARGEBACK,api_key,PXXXXXXX,5.243.179.3
2025-07-02 03:58:56,zaid,CLOSE_CHARGEBACK,txn,T0003556,140.18.205.38
2025-05-19 11:49:12,ops_2,EXPORT_CSV,payout,M00085,191.240.69.32
2025-07-07 02:28:40,risk_analyst_1,VIEW_TXN,txn,PXXXXXXX,131.85.126.224
2025-06-12 07:19:37,ops_2,CREATE_PAYOUT,user,CB000009,182.209.123.36
2025-07-27 14:54:54,ops_1,LOGIN,customer,CB000046,70.57.151.249
2025-07-05 14:23:11,hashem,VIEW_TXN,txn,M00063,185.117.137.205
2025-05-28 06:08:38,risk_analyst_1,LOGIN,user,M00010,66.125.129.118
2025-07-22 12:26:21,support_1,VIEW_TXN,txn,PXXXXXXX,252.216.33.99
2025-06-03 06:04:07,zaid,LOGIN,api_key,T0009249,81.148.8.56
2025-08-14 20:41:17,support_1,VIEW_TXN,merchant,M00050,98.218.60.49
2025-06-18 22:01:42,omar,ISSUE_REFUND,merchant,PXXXXXXX,124.231.16.217
2025-06-21 06:40:02,finance_1,ISSUE_REFUND,customer,PXXXXXXX,78.95.78.186
2025-08-26 22:28:37,risk_analyst_1,EXPORT_CSV,user,PXXXXXXX,35.60.129.23
2025-08-04 12:44:41,support_1,ISSUE_REFUND,payout,C001725,125.66.193.97
2025-06-29 12:09:07,hashem,VIEW_TXN,user,CB000057,84.39.122.228
2025-07-02 21:48:20,ops_2,VIEW_TXN,customer,T0004425,180.154.71.23
2025-07-07 22:50:51,ops_1,VIEW_TXN,chargeback,T0005529,250.104.213.223
2025-05-26 12:13:58,ops_2,CREATE_PAYOUT,api_key,M00066,224.5.246.71
2025-08-28 14:06:39,finance_1,VIEW_PII,merchant,T0003096,9.184.247.162
2025-05-03 23:22:35,finance_1,LOGIN,customer,CB000036,127.233.145.220
2025-05-25 12:02:15,omar,VIEW_TXN,merchant,CB000041,51.239.39.58
2025-05-26 05:20:23,hashem,CHANGE_ROLE,chargeback,C000613,46.43.22.72
2025-07-09 00:40:20,support_1,CREATE_PAYOUT,txn,M00073,93.99.179.7
2025-05-10 03:44:24,zaid,VIEW_TXN,merchant,PXXXXXXX,18.2.168.237
2025-05-07 04:11:57,risk_analyst_1,LOGIN,merchant,C003521,193.231.206.180
2025-08-08 04:16:29,risk_analyst_1,VIEW_TXN,txn,C001811,103.84.218.143
2025-06-30 15:35:22,risk_analyst_1,CLOSE_CHARGEBACK,chargeback,PXXXXXXX,32.195.64.168
2025-05-07 21:30:03,risk_analyst_1,ISSUE_REFUND,customer,C007242,120.161.45.141
2025-05-23 18:35:00,support_1,VIEW_TXN,api_key,M00106,68.223.208.244
2025-08-07 08:42:11,risk_analyst_1,ISSUE_REFUND,payout,CB000003,58.239.234.184
2025-08-05 11:51:43,zaid,UPDATE_MERCHANT,merchant,M00029,25.27.151.66
2025-06-06 02:53:40,finance_1,CREATE_PAYOUT,txn,T0009269,214.253.87.99
2025-07-30 21:12:14,zaid,CLOSE_CHARGEBACK,user,C003900,94.47.68.21
2025-08-27 08:21:26,risk_analyst_1,VIEW_PII,merchant,T0008867,183.226.16.21
2025-08-17 20:10:29,zaid,VIEW_TXN,payout,CB000019,231.113.66.46
