payout_id,merchant_id,created_at,amount_usd,status,method,bank_account_last4,settlement_batches,payout_fee_usd
PM000918060892,M00091,2025-06-30,468.33,paid,swift,6092,"SB20250702-003,SB20250705-004",0.5
PM000910323830,M00091,2025-07-07,1859.85,processing,sepa,6020,"SB20250707-003,SB20250707-005,SB20250710-003,SB20250711-004,SB20250712-004,SB20250712-005",1.86
PM000915597039,M00091,2025-07-14,2453.28,paid,wire,5804,"SB20250715-003,SB20250715-005,SB20250716-003,SB20250719-005,SB20250720-004",2.45
PM000912552490,M00091,2025-07-21,1298.7,processing,wire,2418,"SB20250722-003,SB20250722-004,SB20250723-005,SB20250724-004",1.3
PM000910324829,M00091,2025-07-28,577.78,paid,sepa,8694,"SB20250728-004,SB20250802-004",0.58
PM000912141425,M00091,2025-08-04,1658.27,initiated,wire,4187,"SB20250807-002,SB20250810-001,SB20250810-003,SB20250810-004",1.66
PM000919115272,M00091,2025-08-11,7398.8,paid,sepa,8507,"SB20250811-005,SB20250812-001,SB20250812-004,SB20250812-005,SB20250814-004,SB20250814-005,SB20250815-001,SB20250815-002,SB20250815-003,SB20250815-005",7.4
PM000914290642,M00091,2025-08-18,2136.38,paid,wire,4037,"SB20250819-005,SB20250820-005,SB20250821-004,SB20250822-005,SB20250823-004,SB20250824-005",2.14
PM000917792691,M00091,2025-08-25,1180.3,initiated,sepa,2035,"SB20250825-002,SB20250826-004,SB20250828-004",1.18
PM000927164013,M00092,2025-04-28,161.16,paid,swift,6821,"SB20250503-005,SB20250504-001,SB20250504-003",0.5
PM000924938739,M00092,2025-05-05,81.01,paid,swift,1106,SB20250509-004,0.5
PM000922028675,M00092,2025-05-12,430.99,paid,sepa,6976,"SB20250512-005,SB20250513-001,SB20250514-003,SB20250515-004,SB20250518-005",0.5
PM000927354328,M00092,2025-05-26,354.46,paid,sepa,5870,"SB20250526-003,SB20250601-001,SB20250601-002,SB20250601-003",0.5
PM000925405023,M00092,2025-06-02,105.53,paid,swift,2412,"SB20250606-001,SB20250607-004,SB20250608-003",0.5
PM000924628134,M00092,2025-06-09,320.09,paid,swift,6419,"SB20250609-002,SB20250610-002,SB20250611-004,SB20250613-005",0.5
PM000920998754,M00092,2025-06-16,241.95,initiated,swift,8697,"SB20250619-003,SB20250619-004,SB20250620-001",0.5
PM000927114907,M00092,2025-06-23,303.68,paid,wire,9677,"SB20250625-005,SB20250628-001",0.5
PM000926433390,M00092,2025-06-30,315.74,initiated,sepa,0114,"SB20250702-001,SB20250703-004,SB20250706-002",0.5
PM000920123321,M00092,2025-07-07,355.47,paid,wire,5392,"SB20250708-005,SB20250710-003,SB20250711-005,SB20250713-002",0.5
PM000928897243,M00092,2025-07-14,586.25,initiated,wire,9233,"SB20250714-003,SB20250714-005,SB20250715-003,SB20250718-002,SB20250719-003,SB20250720-004",0.59
PM000921941792,M00092,2025-07-21,557.8,paid,ach,7431,"SB20250721-001,SB20250722-001,SB20250722-002,SB20250723-001,SB20250723-004,SB20250726-003",0.56
PM000920124320,M00092,2025-07-28,432.07,paid,sepa,2935,"SB20250801-003,SB20250801-004,SB20250802-001",0.5
PM000922341934,M00092,2025-08-04,920.86,paid,ach,4783,"SB20250808-001,SB20250809-001,SB20250809-003,SB20250810-003",0.92
PM000924057938,M00092,2025-08-11,2178.96,paid,sepa,7376,"SB20250813-003,SB20250813-004,SB20250815-001,SB20250816-003,SB20250817-003,SB20250817-005",2.18
PM000924090133,M00092,2025-08-18,568.38,processing,ach,5252,"SB20250818-005,SB20250819-005,SB20250820-001,SB20250820-004,SB20250822-001,SB20250822-005,SB20250824-003",0.57
PM000927264643,M00092,2025-08-25,1071.32,paid,wire,3282,"SB20250825-001,SB20250825-003,SB20250826-002,SB20250826-004,SB20250828-003",1.07
PM000936427062,M00093,2025-04-28,1256.69,initiated,sepa,9385,"SB20250501-003,SB20250501-004",1.26
PM000933509161,M00093,2025-05-05,165.33,processing,wire,0916,"SB20250506-002,SB20250510-005",0.5
PM000937194272,M00093,2025-05-12,269.08,failed,sepa,3661,SB20250513-003,0.5
PM000930588622,M00093,2025-05-19,2474.53,paid,sepa,4424,"SB20250519-001,SB20250519-003,SB20250519-004,SB20250519-005,SB20250521-002,SB20250522-002,SB20250525-001",2.47
PM000936236747,M00093,2025-05-26,2606.54,processing,swift,3873,"SB20250527-003,SB20250601-005",2.61
PM000934627970,M00093,2025-06-02,1547.0,paid,sepa,3864,"SB20250604-001,SB20250606-002,SB20250606-005,SB20250607-004,SB20250608-003",1.55
PM000938962941,M00093,2025-06-09,1032.91,paid,sepa,4574,"SB20250610-002,SB20250611-004,SB20250614-003",1.03
PM000937891960,M00093,2025-06-23,1306.49,paid,ach,2943,"SB20250623-005,SB20250624-002,SB20250625-003,SB20250628-004",1.31
PM000935656337,M00093,2025-06-30,1031.67,processing,swift,4126,"SB20250701-002,SB20250701-003,SB20250703-001,SB20250704-002,SB20250705-001",1.03
PM000930205348,M00093,2025-07-07,340.98,paid,ach,9446,"SB20250708-004,SB20250711-005",0.5
PM000938120190,M00093,2025-07-14,2078.21,paid,swift,4624,"SB20250714-003,SB20250718-002,SB20250718-004",2.08
PM000930838076,M00093,2025-07-21,2036.52,paid,sepa,3133,"SB20250721-001,SB20250724-001,SB20250725-001",2.04
PM000939347267,M00093,2025-07-28,434.85,paid,wire,9423,"SB20250728-001,SB20250802-003",0.5
PM000931249141,M00093,2025-08-04,6048.38,initiated,ach,5169,"SB20250805-002,SB20250806-003,SB20250808-001,SB20250808-004,SB20250809-001,SB20250809-003,SB20250810-002,SB20250810-003",6.05
PM000933280885,M00093,2025-08-11,3131.14,paid,ach,1212,"SB20250811-001,SB20250812-004,SB20250813-005,SB20250815-002,SB20250815-005",3.13
PM000933313080,M00093,2025-08-18,4180.78,paid,swift,3494,"SB20250820-001,SB20250821-005,SB20250824-001,SB20250824-003",4.18
PM000938041696,M00093,2025-08-25,415.89,paid,swift,1544,"SB20250825-003,SB20250828-005",0.5
PM000946552851,M00094,2025-04-28,2.46,paid,wire,4394,SB20250501-001,0.5
PM000943634950,M00094,2025-05-05,141.25,processing,sepa,4283,"SB20250505-001,SB20250506-001,SB20250511-001",0.5
PM000941688189,M00094,2025-05-12,204.34,paid,ach,2189,"SB20250512-003,SB20250513-005,SB20250515-005,SB20250516-005,SB20250517-005,SB20250518-005",0.5
PM000940462833,M00094,2025-05-19,189.84,paid,ach,2421,"SB20250520-001,SB20250520-004,SB20250522-002,SB20250523-001,SB20250525-004",0.5
PM000943637464,M00094,2025-05-26,49.36,paid,swift,8434,"SB20250526-001,SB20250526-004,SB20250527-004",0.5
PM000949121887,M00094,2025-06-02,97.51,paid,sepa,5725,"SB20250602-002,SB20250603-003,SB20250605-004,SB20250606-002,SB20250607-001,SB20250608-001",0.5
PM000949088730,M00094,2025-06-09,29.45,processing,ach,5080,"SB20250609-002,SB20250610-002,SB20250612-002",0.5
PM000947281890,M00094,2025-06-16,128.91,processing,swift,0523,"SB20250617-003,SB20250621-002,SB20250621-005,SB20250622-001",0.5
PM000941785445,M00094,2025-06-23,24.34,initiated,sepa,4668,SB20250627-002,0.5
PM000944544537,M00094,2025-06-30,55.23,paid,swift,4265,"SB20250701-001,SB20250702-004,SB20250704-001,SB20250704-003",0.5
PM000949472057,M00094,2025-07-07,68.55,paid,ach,9194,"SB20250710-004,SB20250713-001",0.5
PM000943102804,M00094,2025-07-14,155.31,paid,ach,8164,"SB20250716-001,SB20250716-002,SB20250719-002,SB20250719-003,SB20250719-004,SB20250719-005",0.5
PM000949036135,M00094,2025-07-21,78.72,paid,wire,6498,"SB20250721-003,SB20250721-005,SB20250723-001,SB20250725-001",0.5
PM000940526944,M00094,2025-07-28,67.09,paid,ach,7884,"SB20250801-004,SB20250802-002,SB20250803-002",0.5
PM000948625070,M00094,2025-08-04,509.35,paid,ach,4118,"SB20250804-001,SB20250805-005,SB20250806-002,SB20250807-004,SB20250808-001",0.51
PM000948263499,M00094,2025-08-11,191.26,processing,sepa,2518,"SB20250811-005,SB20250812-003,SB20250812-005,SB20250813-005,SB20250814-001,SB20250815-002,SB20250815-003,SB20250817-005",0.5
PM000946561131,M00094,2025-08-18,71.35,processing,wire,9648,SB20250823-002,0.5
PM000943547779,M00094,2025-08-25,170.21,paid,sepa,7470,"SB20250825-002,SB20250825-004,SB20250826-001,SB20250826-003",0.5
PM000951167339,M00095,2025-05-05,616.39,processing,sepa,8415,SB20250509-004,0.62
PM000954852450,M00095,2025-05-12,119.55,processing,swift,0300,"SB20250518-002,SB20250518-005",0.5
PM000951926381,M00095,2025-05-19,1709.62,paid,ach,2610,"SB20250519-003,SB20250521-004,SB20250523-002,SB20250524-004",1.71
PM000953894925,M00095,2025-05-26,192.59,paid,sepa,5422,SB20250526-001,0.5
PM000952286148,M00095,2025-06-02,1336.36,paid,wire,4424,"SB20250604-005,SB20250606-001,SB20250606-003,SB20250606-004",1.34
PM000958073672,M00095,2025-06-09,1337.4,paid,sepa,8279,"SB20250609-002,SB20250610-002,SB20250611-002,SB20250615-002",1.34
PM000959749501,M00095,2025-06-16,326.47,paid,wire,4682,"SB20250619-004,SB20250622-003",0.5
PM000950233782,M00095,2025-06-23,121.6,paid,swift,7952,SB20250623-003,0.5
PM000951380276,M00095,2025-06-30,844.3,paid,swift,2702,"SB20250704-004,SB20250705-003,SB20250705-004,SB20250706-002,SB20250706-003",0.84
PM000952547170,M00095,2025-07-07,2799.48,paid,ach,6963,"SB20250707-004,SB20250708-005,SB20250710-001,SB20250710-004,SB20250711-001,SB20250711-004",2.8
PM000958916423,M00095,2025-07-14,1081.42,paid,wire,7655,"SB20250717-004,SB20250719-002",1.08
PM000958496254,M00095,2025-07-21,2045.78,paid,swift,0980,"SB20250722-004,SB20250725-001,SB20250725-004",2.05
PM000957005445,M00095,2025-07-28,3158.88,processing,ach,8120,"SB20250801-003,SB20250802-001,SB20250803-001",3.16
PM000958907319,M00095,2025-08-04,3973.19,paid,ach,2123,"SB20250804-002,SB20250807-004,SB20250809-003",3.97
PM000953755728,M00095,2025-08-11,3765.54,paid,swift,8893,"SB20250811-005,SB20250812-003,SB20250813-003,SB20250817-003,SB20250817-004",3.77
PM000950971258,M00095,2025-08-18,3693.61,paid,swift,4536,"SB20250818-004,SB20250819-001,SB20250819-004,SB20250820-005,SB20250821-002,SB20250824-001",3.69
PM000954473307,M00095,2025-08-25,3158.85,failed,swift,9078,"SB20250825-005,SB20250827-001,SB20250828-002,SB20250828-003,SB20250828-004",3.16
PM000968345602,M00096,2025-04-28,580.66,paid,swift,1983,"SB20250501-003,SB20250502-005,SB20250503-003",0.58
PM000961263503,M00096,2025-05-05,234.8,initiated,swift,8971,"SB20250506-005,SB20250508-001,SB20250508-005",0.5
PM000963210264,M00096,2025-05-12,265.66,paid,sepa,6651,"SB20250512-004,SB20250514-005,SB20250518-002",0.5
PM000960504461,M00096,2025-05-19,181.03,initiated,sepa,3562,"SB20250523-003,SB20250524-003",0.5
PM000968535917,M00096,2025-05-26,366.92,paid,wire,9659,"SB20250527-003,SB20250528-002",0.5
PM000964223434,M00096,2025-06-02,656.4,processing,wire,8449,"SB20250602-001,SB20250604-001,SB20250604-004,SB20250606-004,SB20250607-001,SB20250608-004",0.66
PM000969047102,M00096,2025-06-09,82.47,paid,ach,0720,SB20250614-001,0.5
PM000967044610,M00096,2025-06-16,196.57,paid,ach,6320,SB20250622-003,0.5
PM000963439671,M00096,2025-06-23,215.54,paid,ach,4233,"SB20250624-005,SB20250625-004,SB20250626-004",0.5
PM000960108626,M00096,2025-06-30,364.26,paid,swift,4394,"SB20250702-001,SB20250702-003,SB20250704-001,SB20250705-004",0.5
PM000968941732,M00096,2025-07-07,229.79,paid,swift,9415,"SB20250707-004,SB20250710-002,SB20250713-005",0.5
PM000966979137,M00096,2025-07-14,691.01,paid,wire,3466,"SB20250714-002,SB20250715-001,SB20250717-002,SB20250717-005,SB20250718-002,SB20250719-004,SB20250720-002",0.69
PM000963934588,M00096,2025-07-21,521.28,paid,sepa,6903,"SB20250724-001,SB20250725-002,SB20250725-004,SB20250726-003,SB20250727-002",0.52
PM000968942731,M00096,2025-07-28,596.47,initiated,wire,9115,"SB20250801-003,SB20250802-001,SB20250802-003",0.6
PM000963523523,M00096,2025-08-04,649.36,initiated,ach,9441,"SB20250804-001,SB20250805-002,SB20250806-002,SB20250807-003,SB20250808-002,SB20250810-004",0.65
PM000967733174,M00096,2025-08-11,1323.36,paid,swift,3933,"SB20250811-004,SB20250812-001,SB20250814-004,SB20250814-005,SB20250815-004,SB20250815-005",1.32
PM000967091456,M00096,2025-08-18,1676.29,processing,wire,9115,"SB20250818-002,SB20250818-004,SB20250822-002,SB20250823-001,SB20250823-004,SB20250824-002,SB20250824-005",1.68
PM000963589407,M00096,2025-08-25,175.05,paid,ach,8883,"SB20250827-004,SB20250828-002",0.5
PM000977339771,M00097,2025-04-28,321.18,initiated,sepa,8897,"SB20250501-004,SB20250504-002",0.5
PM000970257672,M00097,2025-05-05,140.47,paid,wire,8887,"SB20250508-001,SB20250509-003,SB20250510-003,SB20250510-005",0.5
PM000972204433,M00097,2025-05-12,576.7,paid,wire,1624,"SB20250515-002,SB20250516-003,SB20250517-002",0.58
PM000979498630,M00097,2025-05-19,93.15,paid,swift,3896,"SB20250519-002,SB20250520-003,SB20250525-002",0.5
PM000972021530,M00097,2025-05-26,90.5,initiated,sepa,7364,SB20250527-001,0.5
PM000974770735,M00097,2025-06-02,187.69,paid,ach,3935,"SB20250602-001,SB20250605-003,SB20250608-004",0.5
PM000974803892,M00097,2025-06-09,182.07,paid,ach,5835,"SB20250609-004,SB20250610-001,SB20250610-003,SB20250612-002,SB20250615-002",0.5
PM000978377104,M00097,2025-06-16,291.36,initiated,ach,1906,"SB20250620-003,SB20250621-002",0.5
PM000972107177,M00097,2025-06-23,750.18,paid,sepa,9815,"SB20250624-002,SB20250624-003,SB20250626-005,SB20250627-005,SB20250628-004",0.75
PM000971114457,M00097,2025-06-30,33.11,paid,swift,0975,SB20250702-002,0.5
PM000974420565,M00097,2025-07-07,867.16,paid,swift,2029,"SB20250707-005,SB20250708-004,SB20250709-005,SB20250711-003,SB20250712-004,SB20250713-004",0.87
PM000970789818,M00097,2025-07-14,452.92,initiated,wire,3068,"SB20250715-002,SB20250716-002,SB20250717-005",0.5
PM000976622859,M00097,2025-07-21,528.8,processing,swift,6774,"SB20250721-002,SB20250721-004,SB20250723-001,SB20250723-004,SB20250726-002,SB20250727-004,SB20250727-005",0.53
PM000975132050,M00097,2025-07-28,783.34,paid,swift,9704,"SB20250801-004,SB20250802-002,SB20250802-003,SB20250803-005",0.78
PM000977033924,M00097,2025-08-04,1107.37,paid,sepa,4743,"SB20250804-002,SB20250804-005,SB20250805-002,SB20250805-003,SB20250806-001,SB20250807-004,SB20250808-002,SB20250808-003,SB20250808-004,SB20250809-003",1.11
PM000975629123,M00097,2025-08-11,526.93,paid,sepa,9413,"SB20250811-002,SB20250813-005,SB20250814-001,SB20250815-005",0.53
PM000979097863,M00097,2025-08-18,2260.62,initiated,sepa,2167,"SB20250818-005,SB20250819-002,SB20250819-004,SB20250820-003,SB20250820-004,SB20250822-001,SB20250822-005,SB20250824-001,SB20250824-005",2.26
PM000972583576,M00097,2025-08-25,1192.83,paid,sepa,6690,"SB20250826-001,SB20250826-002,SB20250827-002,SB20250827-004",1.19
PM000985340860,M00098,2025-04-28,267.96,paid,swift,3431,"SB20250502-001,SB20250502-002,SB20250502-003,SB20250502-005",0.5
PM000988258761,M00098,2025-05-05,355.81,paid,swift,4518,"SB20250505-005,SB20250506-001,SB20250507-004,SB20250507-005,SB20250508-001",0.5
PM000980205522,M00098,2025-05-12,322.05,paid,swift,3473,"SB20250512-001,SB20250517-001,SB20250517-004,SB20250517-005,SB20250518-005",0.5
PM000987499719,M00098,2025-05-19,214.08,processing,ach,6474,"SB20250521-005,SB20250524-002",0.5
PM000980674350,M00098,2025-05-26,3.6,paid,ach,7357,"SB20250526-001,SB20250527-003",0.5
PM000987228176,M00098,2025-06-02,98.02,paid,ach,1228,"SB20250607-001,SB20250608-005",0.5
PM000982051844,M00098,2025-06-09,65.44,paid,ach,3567,"SB20250609-001,SB20250610-003,SB20250612-003",0.5
PM000984318776,M00098,2025-06-16,451.45,paid,swift,9348,"SB20250616-001,SB20250616-002,SB20250622-003",0.5
PM000984803057,M00098,2025-06-23,171.58,paid,sepa,2908,"SB20250625-002,SB20250627-002",0.5
PM000983113368,M00098,2025-06-30,253.91,paid,swift,6985,"SB20250701-001,SB20250701-004,SB20250704-002",0.5
PM000987578346,M00098,2025-07-07,125.41,paid,sepa,6905,"SB20250708-004,SB20250711-003,SB20250712-004,SB20250712-005",0.5
PM000981209093,M00098,2025-07-14,445.88,paid,swift,7812,"SB20250714-003,SB20250714-005,SB20250715-003,SB20250719-002,SB20250719-005,SB20250720-001,SB20250720-004",0.5
PM000980929846,M00098,2025-07-21,117.68,paid,swift,2142,"SB20250724-004,SB20250725-002,SB20250727-004",0.5
PM000982420655,M00098,2025-07-28,348.78,initiated,ach,3507,"SB20250801-002,SB20250802-002,SB20250803-001",0.5
PM000980518781,M00098,2025-08-04,869.42,paid,swift,3344,"SB20250804-005,SB20250807-001,SB20250808-005,SB20250809-001,SB20250809-002,SB20250809-004,SB20250810-005",0.87
PM000986369788,M00098,2025-08-11,243.66,paid,wire,7795,"SB20250811-002,SB20250811-005,SB20250812-003,SB20250813-003,SB20250817-002",0.5
PM000988454842,M00098,2025-08-18,1079.84,paid,ach,3562,"SB20250818-005,SB20250819-001,SB20250820-004,SB20250821-002,SB20250821-003,SB20250822-004,SB20250823-002,SB20250823-004,SB20250823-005",1.08
PM000984952793,M00098,2025-08-25,366.0,processing,sepa,1070,"SB20250825-001,SB20250825-002,SB20250825-003,SB20250828-002",0.5
PM000993486703,M00099,2025-04-28,112.97,paid,wire,2807,SB20250502-004,0.5
PM000990568802,M00099,2025-05-05,770.59,paid,ach,3162,"SB20250508-004,SB20250509-003,SB20250509-004",0.77
PM000998622041,M00099,2025-05-12,2143.99,paid,swift,9438,"SB20250512-005,SB20250513-004,SB20250515-002,SB20250516-001,SB20250518-004",2.14
PM000991327844,M00099,2025-05-19,251.54,processing,swift,1244,"SB20250519-003,SB20250521-005",0.5
PM000996703612,M00099,2025-05-26,682.9,paid,ach,0708,"SB20250526-002,SB20250528-004",0.68
PM000996055739,M00099,2025-06-02,378.27,paid,wire,5431,"SB20250603-004,SB20250603-005,SB20250606-004,SB20250606-005,SB20250608-004",0.5
PM000996022582,M00099,2025-06-09,321.55,failed,swift,9517,"SB20250612-003,SB20250613-003,SB20250615-004",0.5
PM000990348038,M00099,2025-06-16,942.57,processing,sepa,5985,"SB20250618-004,SB20250619-004,SB20250620-004,SB20250620-005,SB20250621-002,SB20250621-004",0.94
PM000990832319,M00099,2025-06-23,384.06,paid,sepa,9016,"SB20250624-003,SB20250626-001,SB20250627-004",0.5
PM000997610685,M00099,2025-06-30,1536.39,paid,sepa,8813,"SB20250701-001,SB20250703-005,SB20250704-001,SB20250704-004,SB20250705-001,SB20250705-004,SB20250706-004",1.54
PM000996405909,M00099,2025-07-07,348.44,initiated,sepa,3997,"SB20250709-003,SB20250713-003",0.5
PM000999514960,M00099,2025-07-14,2273.26,paid,wire,3483,"SB20250715-001,SB20250715-002,SB20250715-005,SB20250716-002,SB20250716-004,SB20250717-003,SB20250718-005,SB20250719-001",2.27
PM000992102283,M00099,2025-07-21,2923.75,initiated,ach,8859,"SB20250722-005,SB20250724-001,SB20250724-005,SB20250725-003,SB20250726-001,SB20250727-004,SB20250727-005",2.92
PM000996406908,M00099,2025-07-28,1115.84,paid,ach,6638,"SB20250801-002,SB20250802-001,SB20250803-003",1.12
PM000998308782,M00099,2025-08-04,7575.56,processing,swift,0147,"SB20250804-003,SB20250804-004,SB20250805-004,SB20250806-005,SB20250807-002,SB20250807-003,SB20250807-005,SB20250808-001,SB20250808-003,SB20250809-002",7.58
PM000995197351,M00099,2025-08-11,6874.03,paid,ach,4232,"SB20250811-003,SB20250813-001,SB20250813-002,SB20250813-005,SB20250816-001,SB20250816-002,SB20250816-004,SB20250817-005",6.87
PM000999627279,M00099,2025-08-18,10442.28,failed,ach,1955,"SB20250818-002,SB20250819-004,SB20250820-002,SB20250820-004,SB20250821-004,SB20250822-001,SB20250822-002,SB20250823-003,SB20250824-001",10.44
PM000998242898,M00099,2025-08-25,2404.11,paid,wire,3020,"SB20250825-001,SB20250826-001,SB20250826-003,SB20250828-001,SB20250828-005",2.4
PM001009875080,M00100,2025-04-28,33.74,paid,swift,4103,"SB20250501-003,SB20250503-002,SB20250504-005",0.5
PM001006957179,M00100,2025-05-05,118.67,paid,ach,1466,"SB20250506-001,SB20250507-005,SB20250508-003,SB20250511-001",0.5
PM001005010418,M00100,2025-05-12,71.06,initiated,wire,8084,"SB20250513-001,SB20250514-003,SB20250515-005,SB20250517-005",0.5
PM001007140604,M00100,2025-05-19,31.43,processing,ach,0766,"SB20250522-001,SB20250523-004",0.5
PM001000315235,M00100,2025-05-26,23.79,paid,wire,5683,SB20250526-004,0.5
PM001002444116,M00100,2025-06-02,106.55,paid,swift,8620,"SB20250602-002,SB20250602-004,SB20250604-001,SB20250608-002,SB20250608-003",0.5
PM001002410959,M00100,2025-06-09,36.04,initiated,swift,9471,"SB20250609-003,SB20250611-001,SB20250612-004",0.5
PM001003959661,M00100,2025-06-16,55.57,failed,ach,5785,"SB20250617-005,SB20250620-001,SB20250622-001",0.5
PM001005107674,M00100,2025-06-23,46.57,paid,wire,4125,"SB20250624-001,SB20250624-005,SB20250626-003,SB20250628-001",0.5
PM001003472483,M00100,2025-06-30,143.3,initiated,wire,4990,"SB20250701-001,SB20250703-002,SB20250703-003,SB20250706-002",0.5
PM001002794286,M00100,2025-07-07,91.94,paid,sepa,9006,"SB20250708-002,SB20250710-004,SB20250711-001,SB20250711-003,SB20250711-005",0.5
PM001001568208,M00100,2025-07-14,69.64,failed,ach,7853,"SB20250714-004,SB20250714-005,SB20250717-002,SB20250717-005",0.5
PM001005713906,M00100,2025-07-21,21.92,paid,sepa,9037,"SB20250723-005,SB20250726-001",0.5
PM001007204715,M00100,2025-07-28,43.88,initiated,ach,0960,"SB20250728-005,SB20250802-005,SB20250803-002,SB20250803-003,SB20250803-004",0.5
PM001005302841,M00100,2025-08-04,455.55,processing,swift,4190,"SB20250804-005,SB20250807-002,SB20250807-003,SB20250808-001,SB20250808-002,SB20250809-003",0.5
PM001003271097,M00100,2025-08-11,39.79,paid,ach,3975,SB20250817-002,0.5
PM001003238902,M00100,2025-08-18,862.73,paid,sepa,6813,"SB20250818-004,SB20250820-001,SB20250821-002,SB20250821-005,SB20250822-002,SB20250822-003,SB20250823-001,SB20250823-003,SB20250824-005",0.86
PM001004593678,M00100,2025-08-25,38.28,paid,ach,4154,SB20250825-003,0.5
PM001019389428,M00101,2025-04-28,174.77,paid,ach,6472,"SB20250501-003,SB20250501-004,SB20250503-003,SB20250504-002",0.5
PM001016471527,M00101,2025-05-05,84.48,paid,sepa,6501,"SB20250505-003,SB20250507-003,SB20250509-005,SB20250510-002",0.5
PM001014524766,M00101,2025-05-12,92.27,processing,ach,3765,"SB20250512-003,SB20250512-005,SB20250516-002,SB20250516-003",0.5
PM001017230569,M00101,2025-05-19,56.87,paid,swift,3530,"SB20250521-003,SB20250522-004,SB20250524-002,SB20250525-004",0.5
PM001010800887,M00101,2025-05-26,22.83,processing,sepa,5298,SB20250601-002,0.5
PM001017593152,M00101,2025-06-02,29.67,paid,sepa,3318,"SB20250602-003,SB20250607-005",0.5
PM001012769484,M00101,2025-06-09,158.39,paid,wire,8570,"SB20250609-001,SB20250611-001,SB20250613-001,SB20250613-003,SB20250614-001,SB20250614-002,SB20250615-005",0.5
PM001010411512,M00101,2025-06-16,91.02,paid,ach,3064,"SB20250617-005,SB20250619-004,SB20250622-001",0.5
PM001010561466,M00101,2025-06-23,34.49,paid,sepa,2209,"SB20250623-002,SB20250624-005",0.5
PM001011707960,M00101,2025-06-30,31.44,paid,swift,3607,"SB20250704-004,SB20250705-003",0.5
PM001012874854,M00101,2025-07-07,168.17,paid,wire,6168,"SB20250709-001,SB20250709-004,SB20250712-002,SB20250713-003",0.5
PM001019244107,M00101,2025-07-14,179.75,paid,swift,9888,"SB20250714-004,SB20250715-001,SB20250717-005,SB20250718-001,SB20250719-001,SB20250720-003",0.5
PM001013800442,M00101,2025-07-21,24.92,paid,swift,8619,SB20250722-002,0.5
PM001016677761,M00101,2025-07-28,412.75,initiated,wire,0452,"SB20250802-004,SB20250803-001,SB20250803-003",0.5
PM001014211507,M00101,2025-08-04,172.68,failed,wire,4200,"SB20250805-004,SB20250806-002,SB20250807-004,SB20250809-002",0.5
PM001014083412,M00101,2025-08-11,91.64,paid,ach,6231,"SB20250811-003,SB20250813-003,SB20250813-004,SB20250815-004,SB20250816-003",0.5
PM001010643574,M00101,2025-08-18,476.1,paid,swift,3612,"SB20250818-004,SB20250819-001,SB20250822-004,SB20250824-003,SB20250824-004",0.5
PM001014145623,M00101,2025-08-25,53.32,paid,swift,7303,"SB20250826-004,SB20250827-004",0.5
PM001022504298,M00102,2025-05-05,783.18,paid,ach,2461,"SB20250508-003,SB20250511-001",0.78
PM001023810591,M00102,2025-05-12,694.11,paid,ach,8084,"SB20250512-003,SB20250512-005",0.69
PM001026736660,M00102,2025-05-19,2712.89,paid,sepa,1146,"SB20250519-003,SB20250520-003,SB20250521-005,SB20250523-002,SB20250524-003,SB20250525-005",2.71
PM001026376893,M00102,2025-06-02,1139.74,paid,sepa,1392,"SB20250602-002,SB20250602-005,SB20250604-004,SB20250605-001,SB20250605-003,SB20250608-002",1.14
PM001022814903,M00102,2025-06-09,1321.08,paid,sepa,1917,"SB20250610-001,SB20250611-003,SB20250612-001,SB20250615-003,SB20250615-005",1.32
PM001023555717,M00102,2025-06-16,1368.92,initiated,wire,7091,"SB20250616-004,SB20250617-002,SB20250619-001,SB20250619-003,SB20250619-004,SB20250621-005,SB20250622-005",1.37
PM001020654793,M00102,2025-06-23,1167.14,initiated,ach,2345,"SB20250623-001,SB20250624-001,SB20250627-004",1.17
PM001029508299,M00102,2025-06-30,2325.43,processing,wire,4462,"SB20250702-002,SB20250705-001,SB20250705-002,SB20250705-004",2.33
PM001028341405,M00102,2025-07-07,1387.27,paid,wire,2124,"SB20250707-003,SB20250708-001,SB20250709-001,SB20250710-005,SB20250711-005",1.39
PM001021972152,M00102,2025-07-14,2283.47,processing,swift,6952,"SB20250714-003,SB20250715-004,SB20250716-005,SB20250717-001,SB20250717-004,SB20250720-003,SB20250720-004",2.28
PM001020166787,M00102,2025-07-21,775.56,paid,wire,4939,"SB20250722-004,SB20250725-001,SB20250725-003,SB20250727-004",0.78
PM001021657596,M00102,2025-07-28,672.94,processing,ach,5967,"SB20250728-001,SB20250728-003",0.67
PM001029755722,M00102,2025-08-04,3617.39,processing,wire,4045,"SB20250804-002,SB20250804-003,SB20250806-001,SB20250810-001,SB20250810-002",3.62
PM001027132847,M00102,2025-08-11,3320.48,paid,wire,9719,"SB20250811-001,SB20250812-002,SB20250812-003,SB20250812-004,SB20250815-002,SB20250816-003,SB20250817-004",3.32
PM001027691783,M00102,2025-08-18,1318.11,initiated,ach,4509,"SB20250819-001,SB20250823-005,SB20250824-004",1.32
PM001024189734,M00102,2025-08-25,2492.73,paid,sepa,6415,"SB20250825-004,SB20250827-004,SB20250828-002,SB20250828-005",2.49
PM001035267414,M00103,2025-04-28,58.67,paid,swift,1743,SB20250504-002,0.5
PM001032349513,M00103,2025-05-05,653.04,initiated,ach,7696,"SB20250505-001,SB20250506-002,SB20250508-001",0.65
